x,y,Al,Ca,Cu,Fe,K,Mg,Mn,Nmin,P,Zn,pH
13,8,1845.36660691941,396.055145126479,1.25229677086654,339.54178262954,308.037323502906,78.3140311006214,348.755220602547,-3.73425606151369,5.014981154,1.33320436944564,4.31896284452559
13,9,1810.03568839079,262.739633674564,0.982130519585087,332.831167737244,277.248345291618,57.3639178877754,343.019138389025,-4.03910934382712,4.931156872,1.24020568666685,4.3077990247241
13,10,1871.09616142358,217.755569253867,0.874202596056039,309.550525932864,287.360462742724,52.9727261962361,319.828059667999,-3.5952817082835,5.059866252,1.40755485847014,4.34548004719742
13,11,1881.55194936435,278.786412016856,0.861101792143099,278.437990479744,345.932688335121,56.2102510260956,286.723017625711,-3.90347631382474,5.313546743,1.69615269676014,4.43736537395641
13,12,1819.13251530653,346.206653821067,0.958140849046317,267.556557561427,434.235713222483,70.3517089820006,273.973607593583,-3.4255882983663,5.494423556,1.92903049910583,4.5344928079674
13,13,1731.78375020788,461.186003121847,1.25026663320853,287.724724968586,558.599905199574,102.152880986181,295.005307558128,-2.9563876031793,5.617892844,1.8883364100324,4.62728965711806
13,14,1662.77060092654,756.163924747701,1.61953243619338,312.037284488702,618.846565786748,147.655917575241,322.875780594871,-3.70767421812357,5.830663681,1.78936695967728,4.7214988025977
13,15,1712.69851581503,1174.3629714204,1.92101002990929,295.528815359123,567.302791433043,235.736800530872,302.840073662855,-4.40743010763479,5.561654153,1.82366336559599,4.81584263394546
13,16,1841.80547336458,1475.78194833892,2.08043963912107,262.679430981731,478.391118668793,346.60080061067,268.051682642438,-5.22481334617627,5.125020153,1.89340142019037,4.8788940577947
13,17,1940.58779237575,1260.92895221686,1.91017972416188,259.459373479434,353.08811436121,299.042156173917,267.641744348339,-5.74711867656788,5.022975907,1.78041051671748,4.79992920113611
13,18,1964.8169279772,620.309943042967,1.39460770337838,297.287844687387,203.300067611375,140.152579169095,308.605549969743,-5.93187834976804,5.427539349,1.37318983669999,4.5073962150072
13,19,1975.36647186041,175.630754112671,0.984902403869457,343.056264277659,107.777311817387,61.6281507045949,359.63253217666,-5.6905020456747,5.898719667,1.02435945975921,4.1804594400651
13,20,2005.14317725289,51.3135237485764,0.960258207120127,367.659751491132,71.866437549318,38.5690174563029,390.174082414163,-4.90300267284253,5.921744572,0.993368915702686,3.97329370776032
13,21,2055.82435851635,40.3382942220286,1.17146614271935,374.5130243246,60.9798814396088,32.9905511594303,399.672268008183,-4.10299801790401,5.796548469,1.17676450264551,3.87077596050082
13,22,2087.1815942074,61.6554762766161,1.28943952203249,364.42455249583,65.5485503401013,30.1398011432161,389.288544168553,-4.00630191384871,5.567027547,1.17204737538332,3.87560736505095
13,23,2048.28297787944,109.974825818321,1.16279255929216,337.24356234335,92.4130377686205,39.7469510408333,357.099592932692,-4.36790987721366,5.001247399,1.0550238027991,3.99970519197655
13,24,1968.4619139304,128.388803133938,0.985715796820718,313.699440522365,137.207218027766,53.1279061567463,321.302363625929,-5.20197137893799,4.477427583,0.920983866673704,4.14328196259449
13,25,1901.10345821679,172.019988029358,0.91348384676857,295.462098707459,220.604523158452,64.524716966219,279.36898872433,-5.2695032085393,4.523744307,0.933413630156712,4.28064363431788
14,1,1804.1986568047,131.338792118394,0.838551665321634,324.291828310185,124.66699185702,69.0772487256309,335.2500637142,-2.89836636080355,5.051804223,1.00073698422133,4.35111079331314
14,2,1936.5038514319,108.868691994913,0.798589868307629,312.574404067763,110.081882890345,67.775058074138,321.988954768415,-3.81511978526566,5.051537731,0.863260262587594,4.28187087949205
14,3,2212.57128723781,127.623539185145,0.842111661391602,258.90065728156,127.235207095348,63.4312108469528,257.592177045576,-2.34848513752647,4.861667693,0.94919748159189,4.3240980103601
14,4,2493.05093482684,134.898443342579,0.743794535431345,212.277064258128,134.110853772004,49.0577409137445,207.903321278142,-1.48823340683961,4.502339435,0.79072315061884,4.32166220385554
14,5,2463.38108326429,230.335400657109,0.942863887206952,228.60139512319,184.734591284131,59.6160818041477,220.699213007062,-2.77548553567963,4.844123537,0.98131903955455,4.34925606002549
14,6,2249.93648441735,424.298428681178,1.30654763661043,270.817019520507,279.314307395017,87.1153498023827,267.183097581346,-5.20664108850101,5.386134408,1.29599115084176,4.40863914134546
14,7,2020.52627387992,526.477537190731,1.5160514658096,308.061647578767,349.571274800109,96.7406508235952,315.467600206721,-6.37652423801032,5.590873322,1.44857772353947,4.44120121641455
14,8,1854.51733348695,440.407298428832,1.4464221410121,348.521287378861,343.312604082436,79.9397805374417,362.468953298575,-4.87253367671111,5.03365081,1.46728509246106,4.3803313375509
14,9,1852.88974496867,312.286781780408,1.25027233045041,353.879536641498,325.215973092221,57.6206724187544,366.274858281773,-2.79858672137765,4.466004474,1.36595969149269,4.34204811512659
14,10,1988.56508579771,301.748919626015,1.18817828422728,312.014754061228,386.325203029748,59.0247206139373,321.042121074424,-3.36094166969615,5.150976661,1.69947126021751,4.37737224739944
14,11,2088.61569330179,383.88060768396,1.15888281738352,242.221691595249,449.177971044526,67.4512498841156,244.634470237463,-4.51204214895397,6.768737434,2.41772267089348,4.51097749548042
14,12,2049.85451537002,452.045866232108,1.15341139498433,207.594436270913,486.472783634249,75.6455518234193,200.796925729061,-4.80277467504096,8.059679136,2.86277661542438,4.61717211937917
14,13,1902.94575132834,502.568279852065,1.30962384477905,252.065639720393,512.336934020329,98.566939270052,237.931353859949,-4.68965485568659,6.703767729,2.26019933589867,4.61906441036175
14,14,1772.08074892411,581.398276802281,1.43303671644482,296.957341389442,491.297268154132,121.749037721749,286.328567119088,-4.64421043072306,6.808028612,1.65849013353503,4.60626785033922
14,15,1746.03786800349,900.648485334996,1.75249021266453,297.882534013354,454.487020691099,187.255888755523,286.232689588483,-4.96384008836754,5.994270983,1.72013208016236,4.68895780249698
14,16,1798.18766371957,1265.54346270078,2.1103084334694,275.964779066937,417.427354838915,312.652928601602,268.898510963359,-5.81051906015135,4.905749282,1.97648036758452,4.79879147095411
14,17,1865.6936495038,1187.14424969694,2.04910383018011,272.687373717853,339.604678732091,313.410631144586,275.649819031643,-6.3291958043027,4.473896463,1.88530370696528,4.76959450082094
14,18,1906.50548778733,569.923490252379,1.35330129749341,306.194374658031,196.7558863855,132.533090718786,315.344222434183,-7.5844731710517,5.327041477,1.29924085576658,4.48491210289814
14,19,1913.36612667949,139.341408676105,0.779297846851727,338.146225653256,98.8011779949902,51.6659726330971,349.477877714419,-8.60332094706991,6.055020347,0.810322690322707,4.18290687939508
14,20,1980.40183694743,53.690581552651,0.894592889942979,354.369401118041,79.7640614891409,38.4521736065795,373.157001769538,-7.28338200092977,5.887592549,0.95593146914402,4.01584168262291
14,21,2077.8438935582,50.8251058738152,1.42094193383458,371.760199765734,76.7639567669329,35.722440935451,398.813497595165,-5.72440146937633,5.680270084,1.39079108348795,3.91306600805081
14,22,2147.62791957635,80.2732123470795,1.78379789213155,372.658117591112,85.1372614505618,34.9952090283347,402.488089707428,-4.66033537605191,5.351110164,1.67733595999222,3.90964615023851
14,23,2087.85434554663,187.85921495083,1.34772109293483,313.330168543515,147.551956031232,57.5565319801287,334.839968802921,-5.02254842906306,4.605037237,1.26794493119571,4.18631002516222
14,24,1979.77419711153,266.481375415979,1.10041704013855,286.472472085052,229.876962159459,80.659800733301,297.549493718255,-5.80368098329451,3.310216351,1.07202050028235,4.45124822828491
14,25,1909.54913128161,284.649424164137,0.9525528730082,267.990578904049,307.551937962412,90.3203670776392,259.380489905341,-5.66052641120364,3.815223033,0.978336331194668,4.52182830097038
15,1,1862.98518932352,92.0271819520296,0.801910736687012,329.457216683779,90.266773398842,54.780915591732,336.132673146264,-4.80113920463762,4.831800419,0.897114268986887,4.26403429229368
15,2,2025.59127860617,72.4486131533043,0.810177237998264,311.860980964515,81.402291045793,54.5388118022486,304.200091761464,-4.65094969202648,4.822012967,0.895156034180596,4.21273675560763
15,3,2285.01502036917,89.0032474253989,0.855609913876897,256.942845019623,95.9122028657939,54.4561655103569,223.512459290577,-2.29823684513927,4.995628353,0.976283642291504,4.2501268256796
15,4,2496.38198996949,122.476099639516,0.876709220971214,211.490438864011,120.799473024938,53.2183994579837,164.391035414895,-1.06996128863882,5.234023359,1.02927588020306,4.28177048024395
15,5,2441.44264157044,211.850881319072,1.02143293495234,229.248232899925,173.322815893724,63.3536983878115,184.802001741097,-2.97542277515734,5.39399508,1.18122119749722,4.33528415307427
15,6,2202.53753522509,368.774328834815,1.28095860608072,282.65944377263,246.0736116197,79.8111024511339,257.972578815642,-6.44635604763033,5.5784884,1.30312980076149,4.40798643829821
15,7,1972.13902570089,452.665930038975,1.52975171177775,336.19293375379,307.097229735497,91.8422538703507,336.14751227818,-7.32689258938096,5.559440323,1.50164463598588,4.44350253874669
15,8,1870.61887073878,419.596573259199,1.6829281158854,383.669522656971,341.798048974586,83.246959669657,398.172754528858,-5.24192389067526,5.051550091,1.59669393185022,4.40090212353897
15,9,1938.81758149456,390.805416792572,1.72528135376006,392.175112103036,398.357989229864,67.3845565644013,407.67478632433,-2.96877776318934,4.680179621,1.67358304832339,4.35822998905955
15,10,2139.54296146537,439.194052934906,1.75090886327724,338.056658186066,508.155297137966,78.5403248833976,347.436563158831,-3.49074878043029,5.170855226,2.02778408416743,4.41050009181518
15,11,2293.17116073347,610.619978742587,1.72536400353698,253.669467600569,585.81327201832,102.812470065921,249.964650700034,-5.50886671610083,6.396612928,2.67684650644243,4.53754317397884
15,12,2269.4078730247,704.826949882567,1.62212315000663,211.244522181782,530.932032052655,116.639836020585,187.153329592957,-7.22286358058235,7.184873683,2.89615667168399,4.62373769686366
15,13,2108.56672162126,664.872539050498,1.512277699585,236.439909031085,412.820765080716,123.359217594469,185.025038302753,-6.85040721100621,6.456949675,2.33405804014252,4.61861205787716
15,14,1930.5600157756,603.91134235673,1.44831479306092,273.217698181384,314.701619595414,121.436563122644,202.952917618228,-6.94685462895097,6.267609531,1.82641477398797,4.58642406297016
15,15,1840.32368287238,704.814805323176,1.65405382377087,290.967442189435,325.048854227886,162.137522162316,227.611160874078,-6.14894227697729,5.752086974,1.76911652052671,4.59740059944794
15,16,1819.86594980692,865.304918838742,1.96450579728919,293.517422165927,345.710927647936,226.405737867572,258.276098448503,-6.16134931345295,5.058191113,1.90313808480749,4.62784991350183
15,17,1849.61666912947,797.384787269862,1.92118298462076,300.765086396153,286.932818895372,211.195905708279,291.659924889311,-7.13996927378737,4.825721686,1.70922184333614,4.584223312448
15,18,1883.40936764257,449.308072250281,1.3934544726727,322.452872394659,190.381161965298,122.613790044768,326.213182850643,-7.60782608128933,5.388457569,1.32739685957155,4.42284284942582
15,19,1896.41395221177,176.10279017051,0.916486669217987,333.797054503498,118.836516307037,64.8846366562995,342.729556696258,-8.88376637591086,5.998411163,0.971142097829857,4.26176013950775
15,20,1960.89812096903,122.319901177058,0.888798613112359,316.484424154968,108.363942027871,55.6472694272782,330.447389324114,-7.9781329226456,5.948219238,1.05721656670592,4.18383534520512
15,21,2077.24627786257,144.630177701698,1.07592461507882,281.573624012386,118.991755664744,57.6491629995402,300.303428763902,-6.17683256395717,6.013555239,1.27775401811459,4.17692563091273
15,22,2150.28361873487,215.549512559225,1.17540167156648,250.892644279223,148.698974397214,62.8772648931408,271.355258872082,-4.7364874752898,5.909687986,1.37285182921475,4.24346477356118
15,23,2110.11332530965,313.017014390099,1.0483035654635,230.495727617009,212.053666365553,81.4822773267167,247.195576987292,-4.47456792371123,4.897063926,1.21647772856507,4.43831962074429
15,24,2013.07042317188,358.528826225416,0.942669534403084,222.724193854988,274.962336503109,94.7812158208366,232.398577400966,-5.12571457900281,3.793897066,1.08201386999606,4.62658138233871
15,25,1933.79418904969,344.141286283346,0.851858403958856,221.520252185522,315.816509280624,88.0450910754873,217.586627299657,-5.09496903319375,4.085049706,0.994759155434218,4.6607548112441
16,1,1895.93177498057,92.564129407345,0.862982585914537,324.054064271238,74.9849283151021,47.8913767088537,328.982272382726,-5.07329008137503,4.162465266,0.818430607655116,4.27112482281547
16,2,2053.5678386206,72.131754727739,0.975597860374567,310.538904379183,72.3480541905598,50.6063326280146,292.762532891388,-4.96694669588878,3.916665831,0.987234323812626,4.24471750540267
16,3,2262.05857755155,76.0134095700305,0.946336889541645,259.0249023138,84.0386897039069,50.7666701030659,190.634477434004,-2.2710121667064,4.912360051,1.20049776661666,4.25785697824487
16,4,2392.53358428388,84.2802929846218,0.952601819224926,224.33866294101,110.383464408066,48.1373472413519,118.410833981856,-0.9405887024194,5.943958455,1.36401741047982,4.28461603386444
16,5,2301.90581613484,138.285192410763,1.03896254255685,250.310119124306,159.423518045453,53.806955515964,155.079544799196,-2.4992639255748,5.947011007,1.41434483642579,4.32640644454889
16,6,2047.56360447571,241.51194217908,1.23062662006052,326.338029292547,214.107514725345,69.5389775153711,279.076988553467,-6.4080285330853,5.68836156,1.36291865830334,4.36214383922472
16,7,1833.21908909722,293.210823829837,1.53258656373169,401.460744564305,256.033953251163,83.3936244584201,402.278627713039,-7.55948587163923,5.424073991,1.53661599944871,4.39270153296646
16,8,1825.67323581438,331.561482659314,1.90365585009759,440.319950308725,332.394232555325,81.2786148862325,460.475164682497,-5.14398753522334,4.935612973,1.75152288708579,4.39779886503442
16,9,1960.90046796259,402.465288621579,2.31899228543116,456.829707001139,424.561286138793,77.3328241139057,480.325131775399,-3.2460706601315,4.483916023,2.10798677670379,4.38385701114089
16,10,2152.54653637215,548.149208278378,2.42464094223041,388.446868656739,576.189858297787,112.525169951261,404.642944455662,-4.01445690458102,4.81312122,2.37312522839319,4.45520944072159
16,11,2341.45611489063,824.554715756169,2.43678484372886,286.78317190036,653.781366351547,182.273088532492,284.585511042846,-7.26734486151894,5.468808944,2.58877044293646,4.57020627179071
16,12,2383.91515463507,993.87457611157,2.26444237232538,230.551139097409,512.452276516401,234.504637576385,194.916353586965,-9.4073978937655,5.772134413,2.7147106800227,4.63126119572272
16,13,2230.12133216995,826.915563600471,1.69964342441976,237.132040649297,272.684748959926,199.499923378156,147.786498911289,-8.98422572169542,5.649683425,2.29403222785258,4.63862561018325
16,14,2038.4507140939,669.299212300468,1.38069855443651,256.418797931681,163.676708369044,151.673835866674,116.855435907943,-8.3596461798608,5.432623243,1.97638488936306,4.59939668716388
16,15,1933.53893133604,557.390698848147,1.49206648481643,283.494879540222,184.610099496631,140.225026948537,161.307907344541,-7.04093434956206,5.368019902,1.84684560384067,4.52595049568049
16,16,1889.84159316983,519.243159495482,1.76327040404883,312.324145459685,243.283707827308,146.433734383935,253.45876577446,-6.16242497497848,5.338251334,1.82512205692669,4.42325679182167
16,17,1894.04738731313,472.979867030907,1.74160295727867,330.850866810369,248.54966989421,130.792688938826,315.181684504258,-6.35237470535216,5.331132287,1.5932167389379,4.3468490493038
16,18,1908.03328956705,339.159122052558,1.45773244114475,339.600908980037,192.921940058684,110.833434477372,335.343148402759,-7.12940573321403,5.498490832,1.39367938569221,4.33895034622427
16,19,1949.87550320972,233.928236979929,1.20897669724963,339.889234945365,153.855088337756,89.8666970622591,343.292752121777,-8.15083178211058,5.813362093,1.25310651007982,4.32464834111316
16,20,2013.40067655445,243.469724229234,0.929953497275496,281.225254553772,153.328364900188,93.6991516321036,285.242789001084,-7.62656578883188,5.86962482,1.14697799363501,4.37826569027486
16,21,2112.78136606161,329.682016474527,0.638559937189777,188.608240206964,194.287075010277,114.822009430464,194.081943788842,-5.58256810790672,6.107796494,1.07856311098099,4.53079694003702
16,22,2159.3515814205,437.155061957984,0.493416423937624,135.205922121497,254.958027807418,120.469812627572,142.825821312715,-4.03582963774917,6.292713999,0.964602997497601,4.67478993072064
16,23,2127.65624404181,412.670313545346,0.620139554166778,150.505996514267,259.380422349904,109.078824922378,158.945144153593,-3.32814892159955,5.410205653,1.03841150133338,4.68988739850219
16,24,2069.09659589776,310.045795540989,0.660308437200041,158.590026631374,246.988930924583,93.1992341985514,164.363958844425,-3.76003519485829,5.012907511,1.02288633415519,4.71002814327369
16,25,1971.41677860091,246.546761488066,0.666421178739276,176.20507312317,249.312353628676,87.9519710984407,172.27834450003,-3.40366887613055,4.914334257,1.05653894344645,4.70750760772176
17,1,1922.13762483792,95.6566075153887,0.759359577876341,302.187465810756,55.6582361560474,40.3166916706875,306.374625017545,-3.81641121005084,3.845836523,0.712343359922994,4.27148331585464
17,2,2040.681862955,73.4286392782533,0.910952000523128,295.979161262736,59.8962115872225,41.2888697675189,280.037501962211,-4.21624711873445,3.303474307,1.00746793387997,4.26822492046152
17,3,2219.55127513437,73.5777130015724,0.802144770794283,248.6455402012,72.921373127569,41.3574671552553,173.900791637493,-2.60878237867629,4.786258309,1.09779329977476,4.28129907857173
17,4,2320.78703786052,60.9951873951701,0.776760558444995,219.873739518418,101.275488389418,37.8103944620823,94.3430206445031,-1.3124093588905,6.271985639,1.43026362769115,4.30135697711511
17,5,2203.77763004752,93.6001185902837,0.834804989547719,257.024524033647,156.127760938436,45.5062984833375,145.937875587904,-2.44614835851664,6.039196277,1.38581007571474,4.33935095855568
17,6,1932.19955649923,148.833613595289,1.02155573604181,345.378019076042,191.022121762323,59.273160424421,295.233781895948,-5.58339623447513,5.577777715,1.28521079947801,4.37281355311183
17,7,1727.66232914871,196.803191564334,1.35585079209355,426.411862123811,223.028766393495,73.759442164745,434.228517236459,-6.56801558168764,5.226793458,1.41034881636778,4.42126092236604
17,8,1729.00894729845,289.067351323872,1.78348620176418,452.591502305803,311.859360819999,70.245187842719,478.342038359243,-4.91423559424782,4.87545905,1.78046174408204,4.42595409659569
17,9,1840.8378231742,397.259788409006,2.3666593659808,481.972276256468,401.52161005867,73.2589910837274,513.06506897306,-2.89315648806041,4.233610557,2.26503068024591,4.41135326306474
17,10,1973.03727612986,535.930884389244,2.45578310984014,414.139987922032,506.7872146737,116.945357956403,441.238217011098,-5.07250650961043,4.593146196,2.43146744889474,4.51121227495272
17,11,2139.54777490985,757.2816113292,2.49256060249169,327.071731328496,560.471079884623,232.837524008035,341.246960491743,-8.935248520892,5.090236563,2.54036479604297,4.675568444232
17,12,2245.32263702165,842.629150129396,2.32353652642304,275.244318025772,407.256342661271,342.532326963391,252.072204903496,-10.6586159949315,5.241069313,2.48092186872358,4.76176774391803
17,13,2147.0031830056,674.920406840109,1.47196850417479,249.878248532584,173.833307350847,236.254948390409,155.038641143608,-9.43932466395697,5.19458161,2.07209639053995,4.66608454752148
17,14,2031.00931961196,524.558491936066,1.03256382858384,245.541325606536,85.2536714093056,146.709997314465,87.4551048233703,-7.83673563147488,4.999422595,1.85683855260844,4.58554835232771
17,15,1972.17800274154,364.53090878157,1.15750205969576,271.403854229313,97.9028960654734,102.577566204766,140.847918845829,-6.28148367001776,5.21386944,1.64387261431815,4.47646527330331
17,16,1949.53312726582,264.152981211291,1.54618646449791,313.621748822362,154.60232241545,89.0755816589076,265.510850025495,-5.44916697297477,5.567654418,1.66970448421418,4.33298655382748
17,17,1953.22777101592,261.757675962545,1.45998078935077,326.725584318304,197.973687794443,90.6738647437446,310.966831474705,-5.76501543565902,5.532458947,1.57130388618069,4.26062560477967
17,18,1959.16015611984,220.791202960467,1.27124245094622,324.161819648048,175.077573778705,96.98506158792,295.501104502252,-6.03877315186753,5.513776488,1.42896237260857,4.33699618238126
17,19,1995.86605599227,194.240301775634,1.20482225537739,327.249394414824,147.279710324342,103.606117193217,294.334052738557,-6.8569827206088,5.769233642,1.38112293737429,4.38007080861386
17,20,2056.7162534334,277.33554905853,0.886036029358227,256.727382929158,156.63601941651,136.412434440853,227.984472542339,-6.4464843197642,5.695163218,1.29217782203006,4.49802656987041
17,21,2116.28980028399,448.639110956575,0.523363308707579,162.77511146981,209.594579672208,182.855776950438,149.562304906616,-4.6233934244117,5.514559898,1.09270524482894,4.7151293108929
17,22,2132.58913857818,598.703326102254,0.36323986946736,115.587758947291,258.670106928993,190.026217951582,112.398736923469,-3.65865206851266,5.350127573,0.902242193414354,4.88546310491454
17,23,2086.90176289626,476.024855243554,0.463253658656501,129.52603577005,216.174089763332,140.159102249546,125.909245559901,-2.96400713516499,5.433921618,1.02365830429523,4.83164622938871
17,24,2038.34995730517,276.154964898166,0.495148662675164,136.370420368408,174.448625284666,91.5081003919788,131.493240645804,-3.10958001454495,5.483209179,1.04210227563419,4.78191683289055
17,25,1936.82194548082,180.665710275034,0.526423906285408,161.307557421366,170.680274768351,77.723483102743,150.598614554415,-3.02708485935056,5.25540446,1.07212763058157,4.74938066865278
18,1,1957.78768378456,75.6586654890787,0.480265758579304,253.497811892625,39.5837715959657,36.25789300543,259.736369371751,-1.69849495194213,4.662597723,0.610208146189785,4.25836555483057
18,2,2052.24111121756,61.3436648923866,0.482950540729185,239.848998765828,42.6712582126677,38.852986903527,229.061813873663,-2.00645428209046,4.531314688,0.731183553215358,4.27728814637553
18,3,2172.95383474165,65.2692193310406,0.417248814529181,223.378318545427,51.835525797678,39.7808641462884,180.589715251591,-2.41415822624775,4.706963969,0.808710137613993,4.29968071414185
18,4,2230.04115520144,64.4910284168529,0.363221538350969,218.631841784117,72.8716765642594,39.2028993637559,152.508709576571,-2.86170238841958,4.808409211,0.856596626785734,4.3333691994812
18,5,2129.49350618494,77.6673798147199,0.45094374333217,252.563521980037,108.334426335478,47.2375091118771,190.468621300967,-3.78906315154362,4.986334267,0.982685095244432,4.37501732947555
18,6,1916.30851878707,119.194163930741,0.678434782151648,316.439780621491,145.776430534292,60.1013843588358,287.080605775379,-5.38733059916874,5.157469344,1.12421153564954,4.42695777241721
18,7,1734.84501992614,186.231100217921,0.980616499241584,370.494333134731,181.824373133367,70.1122185852255,377.096664909595,-5.31286382537897,5.184504443,1.3105617786412,4.47915540312998
18,8,1634.02498124589,270.893618897963,1.28351449795128,389.522511689293,244.852782135192,68.803574429085,413.734788097536,-3.99544980422114,5.16574959,1.54992487533281,4.49634005459324
18,9,1612.39953579188,348.66980330133,1.47928509679895,383.245549646366,316.374639888663,61.7356175026828,414.342957980991,-4.25209977331527,5.09161095,1.81063323142081,4.49539622175094
18,10,1645.18961668322,430.273342116101,1.60520885727654,358.311921662154,396.697003569965,84.5830422986267,391.70506734374,-6.34748165029674,5.075418808,1.89124294703157,4.58424571026223
18,11,1707.95604751883,468.308452472299,1.56382682412463,327.17189063814,401.514104130276,135.631668717806,353.611687878337,-9.37240916628565,5.025766653,1.88538328400707,4.70675918788146
18,12,1787.85121593338,427.801198532503,1.27273002240825,293.590063671591,261.165921272318,161.725379664211,290.269555475919,-10.2795126145364,4.971700793,1.7271048860843,4.73779867011816
18,13,1890.40332260153,349.734383403214,0.838974726702251,251.562243106114,135.955661300477,131.21116174901,199.695722038799,-8.52525880348833,4.97615771,1.47103461516589,4.61828660248061
18,14,1952.2871210417,257.036113639617,0.560690005767461,230.858854720858,74.992667583387,92.9905631559317,150.664481138748,-6.05897167004476,4.947807379,1.29818429387421,4.49708892207342
18,15,1958.17014526072,200.299990599802,0.610950799070703,238.739316944583,76.9703280351376,79.5199788536464,174.371184170887,-4.58594942574192,5.11624625,1.28937831536946,4.46164692384852
18,16,1951.11859989362,174.347366736885,0.824186814383747,258.109463104694,117.835204765064,79.918585983052,234.72698345175,-4.65465411311561,5.363961103,1.31410002970572,4.46973648469555
18,17,1957.3453400193,189.154683237864,0.797568096070853,258.975125567405,153.265039421431,89.8053739445013,233.473515258983,-5.4965930891225,5.313526419,1.2274750096135,4.48124622925588
18,18,1977.33955292871,156.521339707157,0.797997627049133,262.676705122045,136.457610585345,93.9937847580266,196.785974137906,-5.24225654098491,5.339461087,1.26100864840761,4.46037996570391
18,19,2007.23682873453,130.511836739338,0.788544316859442,258.881938909901,109.176949649028,93.3963871911284,157.457492946348,-4.94923953042841,5.331618557,1.27687772448251,4.46138096992124
18,20,2012.25342356482,222.123135494358,0.710510725385924,222.023733542807,115.011274007306,115.036437130595,141.27061642751,-4.71777565005411,5.422111989,1.28279631158617,4.54139746413288
18,21,1992.90673404461,428.283390974774,0.585949261030222,172.794892328947,163.404993766425,155.983401999903,135.301495447146,-4.27785364107122,5.45055617,1.18554399782256,4.69099822464562
18,22,1952.6918011497,583.51158870078,0.511382899057541,148.757277689015,185.904557721188,184.549387010013,131.405379618794,-3.83801795710284,5.428210282,1.16514912194975,4.81372916143735
18,23,1905.62739936337,520.263872040483,0.520486915357868,158.22078110944,142.671493932348,151.589876955084,133.931332089804,-3.11905619008052,5.448928966,1.16538210048197,4.85553292830934
18,24,1846.101429024,328.339264613791,0.50284826210516,176.180742142438,108.915313192735,97.0320832504328,143.399552613029,-2.11734454969733,5.346597974,1.13777917462341,4.84028918776687
18,25,1782.08976207421,174.694666032047,0.454563251442156,188.047850247693,110.951583946111,75.913935182846,159.483167427639,-2.27442998049705,5.015916794,1.05588236143963,4.78298282673059
19,1,1969.17860733425,34.8417755924032,0.247204735519357,213.178940435613,28.1301316597052,27.1810763763275,218.709442171087,1.43950479189211,5.324968419,0.455572698438565,4.23181238700185
19,2,2056.89523420854,24.164069441073,0.19876497670722,194.018891397779,22.3296650605388,30.6075928826753,191.606815025154,1.00115434740228,5.390558949,0.510047143632683,4.26217459261929
19,3,2137.85588933096,43.6138440287768,0.159401817492588,201.868979386501,27.3147770791896,37.0276181474849,188.567508017338,-0.644865386074354,4.607361595,0.524822146288856,4.29127929636154
19,4,2186.93314265846,40.2544188087962,0.0782547516285962,205.624733815022,35.764880025653,38.3194610755122,197.264551943382,-3.10295019581583,3.445829799,0.488288451971231,4.34432909126184
19,5,2101.86582917357,62.0771277268554,0.169573559399954,238.235480737057,54.5386479904381,47.2261439528838,222.826981105149,-3.65848337542652,4.062423635,0.66007597058245,4.38401429603458
19,6,1936.08238266102,99.0837221733613,0.395745910971782,285.253625748904,81.1772340884853,58.802995742745,272.072713437906,-3.78304247309477,4.901819007,0.901900262540525,4.44763913257288
19,7,1766.25589799107,159.927925990136,0.652218087350406,318.735875140983,113.830387593166,68.2975382903853,323.252090636192,-4.016751184697,5.197941897,1.13574177216756,4.5339587167662
19,8,1561.39623710435,269.21959424796,0.895777639753946,323.062352548791,177.625315747267,74.5365971048285,333.716173988275,-3.50653589654088,5.53243869,1.37024193918584,4.59968992681315
19,9,1381.45452269635,369.307540211147,0.975677802874882,303.219875329877,264.411873112874,69.0916272868305,329.578327562756,-4.10074539887849,6.104612564,1.53683573961078,4.67978926081661
19,10,1346.11681878382,389.617121710081,1.01790233366271,298.502036644199,320.589729049919,69.649077869546,334.192398885774,-6.56384644987545,5.654709462,1.58657824542125,4.71919678884466
19,11,1336.86028511301,310.657609348953,0.842936227567738,287.046694790177,281.398920901972,67.4531024242571,320.727485437286,-8.51597735968146,4.955569843,1.38825230325312,4.70319708513866
19,12,1382.9440579346,205.660577715875,0.546758008973233,260.411481139181,193.550894034466,59.6466782707006,279.124599473979,-9.1843206916925,4.610168048,1.18377766394784,4.64543292089941
19,13,1628.05087583589,159.926678547456,0.362570365022677,233.163321566043,130.836412798267,59.6124486487333,232.692922828759,-6.63013654923417,4.794853874,1.04546132383558,4.56771371612985
19,14,1841.89268868708,90.4525124176894,0.154389159058091,203.424587632834,66.5290064103638,50.0870850718614,199.84197080048,-3.40653716239752,4.675403324,0.711261328141763,4.4236810461471
19,15,1901.4802765543,113.435526557682,0.175854648696138,197.099042527325,71.3831950914494,63.1104710860334,192.405431918125,-2.74314486998768,4.862053976,0.805184788952542,4.50390525090713
19,16,1905.7531612061,181.433973418399,0.222684493881855,189.390584957155,117.764821951957,81.2620329032119,186.824399954851,-4.23079396706832,4.927966615,0.935537256573632,4.69611726477638
19,17,1917.95759541585,215.389027504078,0.247920078012219,181.438128705425,150.060105132243,89.4847832725149,160.499707071333,-5.23888341629962,4.883181972,0.864631827871391,4.78265664585474
