x,y,Al,Ca,Fe,K,P,pH
23,16,896.340977160331,165.823152640137,146.165865077985,26.9008127729697,0.631042405437945,4.52442905915129
23,17,877.162617663783,140.721993264788,150.518678774715,28.3024965173892,0.727871429542055,4.61777665741154
23,18,910.271423479762,165.049164012822,177.10854995573,30.156090831932,0.856186963724934,4.79091250414421
23,19,949.995301656823,181.672674383377,200.70486418986,32.0870587944577,0.900065533857254,4.83341760141277
23,20,951.534455533552,185.811242844233,188.935037010455,32.6944298076826,0.90550150393631,4.7613954222869
23,21,965.879406472878,215.761838793821,173.696263329856,32.8673640677239,1.03152420277008,4.71799917459898
23,22,949.409054994406,340.632597292524,172.143678910517,32.2322390475612,1.86501154473673,4.7381305395972
23,23,953.677356274194,518.552798859252,174.863069419945,31.4686706033919,2.87493398157672,4.88897846592228
23,24,981.86861015999,438.381757465345,190.571335831911,28.6510869530935,2.06516024968881,4.87058615272147
23,25,968.067663182596,296.065168867705,196.711194342634,26.1537399870906,1.3358124940062,4.7409754859146
24,1,1077.24738317091,175.228697252809,175.041930878487,19.7784883260659,1.27590721018245,4.65874592407233
24,2,1090.01030005155,184.30822149216,167.588525403972,20.4805622713101,1.3943643839703,4.59224265512835
24,3,1093.1666793967,198.353414095621,160.318988591175,21.0745432342116,1.55752941967649,4.59895036518534
24,4,1046.92559770638,202.749378813166,157.818422379601,21.0516831376171,1.63007284591383,4.68135558323122
24,5,984.486165091583,242.498503501399,159.500249129546,20.7833461064032,1.50806868132062,4.77273818160013
24,6,973.715293661623,290.178320107858,162.017692741481,20.4715566583103,1.08466098158822,4.79761055206757
24,7,971.123703832277,253.249046132106,165.787241490608,20.1679314468929,0.757679611545887,4.76464586752808
24,8,921.141044652481,181.461001541247,170.784815589368,20.2424592032196,0.680087159852243,4.77718436485318
24,9,932.139502567605,192.645167558283,171.40944900711,20.6815033759367,0.778656506845781,4.78085620599023
24,10,1054.18665095856,314.317302037017,168.219731322274,21.3633864645282,1.09345341441565,4.74627490667714
24,11,1044.74611811667,281.559818034677,164.094636670756,22.133583290766,1.15798296309558,4.71545686658865
24,12,1052.52360382715,182.438206332945,169.266932878656,23.1652319971402,0.950416051132879,4.63192702060743
24,13,1045.63711925385,108.780244597552,176.066997313351,24.231201799051,0.741144129087117,4.5792459914642
24,14,986.062883785264,132.013193412255,170.170259958365,25.0006879901781,0.670237351803695,4.56804523050894
24,15,928.282082697309,163.481750581002,162.508217757487,25.4750691208329,0.778051971177792,4.59545856663381
24,16,913.897020177442,178.946172819985,166.996099666236,26.6443086960613,0.863091394008504,4.63332425305006
24,17,913.032435990531,170.115404711947,177.060955940484,28.3621008267569,0.921698894248147,4.69055319664476
24,18,916.486577815658,167.804019767437,185.934765710195,30.3502650618652,0.899974828596497,4.74866402936635
24,19,915.472015551034,145.236819635719,190.772938329507,32.0920050070485,0.789909615115691,4.72541592216297
24,20,908.17766111107,120.458555729285,185.966110393447,32.9310659932048,0.73461003719385,4.62063934836898
24,21,895.025296876708,138.267431869392,176.61734438971,33.0007880325606,0.857517811456835,4.58712351572934
24,22,879.590684404723,242.122958627664,167.431318356021,32.4064502108009,1.38064314464864,4.74876694579111
24,23,886.139978116154,348.608132005212,166.777307319505,31.3152165114741,1.91861480424345,4.94637785501125
24,24,958.540050537007,328.6857261683,188.160629574472,29.6871265238346,1.64431743845378,4.93630699324366
24,25,956.440586624709,229.759655644262,202.648635051828,27.8488324887311,1.29316747861013,4.77583675619557
25,1,1141.54867953872,155.938619353136,178.674529523111,21.1037090116938,1.29911055158117,4.63568681693614
25,2,1164.1011797067,193.12796461815,166.985277846511,22.083242494543,1.50235351728568,4.6227057123072
25,3,1185.7782857689,234.948035769528,157.202084607324,23.0090674792577,1.78009748993546,4.66786934215523
25,4,1104.45663933689,249.188167689233,158.141792264914,22.6762255493348,1.70927420183797,4.75020727893844
25,5,1021.5131058867,258.025418045557,162.676019220248,22.0432779319756,1.45055345494826,4.80803261699181
25,6,996.438778773081,250.419826665618,165.683316131696,21.4204736682633,0.950687061267064,4.79290964657679
25,7,981.369247403661,199.962916452448,173.814245783216,21.0237240329385,0.556834458955051,4.73300656016975
25,8,960.26776631556,156.793768697861,176.617223600727,21.7240303093891,0.466836522671277,4.71994416771368
25,9,919.134707249032,129.473960863339,175.034397126056,22.6065114192126,0.440786358851131,4.75684833025611
25,10,935.99417711932,210.547366402601,177.490121916398,22.4256588081331,0.649381465004475,4.82197526680697
25,11,957.032703646326,179.005937148443,170.884202554719,22.361300720401,0.74880175153818,4.80221717217864
25,12,1055.05123826288,128.117734655009,176.992129067329,23.3470188171547,0.821585090615359,4.67528055838192
25,13,1129.52841230793,84.9022585688553,188.914995868796,24.2663046573078,0.869569224460861,4.56173400769843
25,14,1033.68060629671,125.37385742178,179.669421049442,24.8085863583497,1.0078300618427,4.64368031588341
25,15,938.819948754065,165.601845315025,175.286947230951,25.0655210002151,1.314796110705,4.7625230121621
25,16,948.711562958146,196.106755518924,186.189459976494,26.472448054525,1.25036935673452,4.78973788131689
25,17,968.576904375576,209.788796694985,204.852043940454,28.3379398831465,1.14030204315868,4.80922979866825
25,18,932.198801217862,197.966257317824,192.042122905737,30.1238536025554,0.992897368317792,4.80127743428663
25,19,883.307390445974,148.947623007298,180.97916373428,31.6512678459636,0.72848063124983,4.7176421940048
25,20,872.005697450007,102.006546662481,181.353316106748,32.6535447512835,0.564667122540296,4.51955101175288
25,21,840.119840979292,83.4075889755745,179.086424973286,32.6602718372205,0.565809832036691,4.40062446341338
25,22,819.995489141802,144.403320827095,164.111577773128,31.679279648738,0.862445873407829,4.64966543567771
25,23,788.207779096606,191.539615875194,154.217046052907,30.1801509699691,1.1483157304112,4.90937515171151
25,24,868.488504742177,191.798448392471,177.702748350663,29.8628067560221,1.2851376467331,4.89551963185909
25,25,905.09329052713,144.643283333436,201.345843226257,29.1715443056114,1.2189606667532,4.73009565096053
